site,run,day,round,plot,treatment,plant_id,animal_order,animal_family,animal_genus,animal_species,morphospecies,precision,frequency,caught,second_visit,cdate,ctime,cdate.time,lower,higher,link,freq,experiment,time.of.day,norm.time,abundance,C.abun,focal.abun,vis.rates,plot.temp,plot.rad,round.temp,round.rad,C.prop,meta.freq,group
Freiburg,1,1,1,C2,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.260543059,500,500,500,0.002,26.66666667,35.33333333,25.37931034,33.59626437,0.75,12,generalist
Freiburg,1,1,1,C2,no,Cre_cap,Diptera,Syrphidae,Eristalis,Eristalis_tenax,Eristalis_tenax,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Eristalis_tenax,Cre_cap-Eristalis_tenax,1,EX1,morning,0.260543059,500,500,500,0.002,26.66666667,35.33333333,25.37931034,33.59626437,0.76,25,generalist
Freiburg,1,1,1,C2,no,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,2,no,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,2,EX1,morning,0.260543059,500,500,500,0.004,26.66666667,35.33333333,25.37931034,33.59626437,0.479166667,48,generalist
Freiburg,1,1,1,C2,no,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_malachurum,Lasioglossum_malachurum,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Lasioglossum_malachurum,Cre_cap-Lasioglossum_malachurum,1,EX1,morning,0.260543059,500,500,500,0.002,26.66666667,35.33333333,25.37931034,33.59626437,0.966666667,30,specialist
Freiburg,1,1,1,C2,no,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_malachurum,Lasioglossum_malachurum,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Lasioglossum_malachurum,Cre_cap-Lasioglossum_malachurum,1,EX1,morning,0.260543059,500,500,500,0.002,26.66666667,35.33333333,25.37931034,33.59626437,0.966666667,30,specialist
Freiburg,1,1,1,C2,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,2,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,2,EX1,morning,0.260543059,500,500,500,0.004,26.66666667,35.33333333,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,C2,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.260543059,500,500,500,0.002,26.66666667,35.33333333,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,C2,no,Pla_lan,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,09:44:00,2018-07-01 09:44,Pla_lan,Sphaerophoria_scripta,Pla_lan-Sphaerophoria_scripta,1,EX1,morning,0.260543059,3,500,500,0.333333333,26.66666667,35.33333333,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,2,EX1,morning,0.279317178,220,220,220,0.009090909,27.83333333,36.5,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,T2,yes,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-01,10:02:00,2018-07-01 10:02,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,2,EX1,morning,0.279317178,13,220,220,0.153846154,27.83333333,36.5,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.75,12,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.75,12,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,1,6,specialist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,3,no,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,3,EX1,morning,0.279317178,220,220,220,0.013636364,27.83333333,36.5,25.37931034,33.59626437,0.479166667,48,generalist
Freiburg,1,1,1,T2,yes,Pla_lan,Hymenoptera,Apidae,Halictus,Halictus_tumulorum,Halictus_tumulorum,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Pla_lan,Halictus_tumulorum,Pla_lan-Halictus_tumulorum,1,EX1,morning,0.279317178,13,220,220,0.076923077,27.83333333,36.5,25.37931034,33.59626437,0.121212121,33,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_calceatum,Lasioglossum_calceatum,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Lasioglossum_calceatum,Cre_cap-Lasioglossum_calceatum,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.636363636,11,generalist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_leucozonium,Lasioglossum_leucozonium,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Lasioglossum_leucozonium,Cre_cap-Lasioglossum_leucozonium,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.95,20,specialist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_malachurum,Lasioglossum_malachurum,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Lasioglossum_malachurum,Cre_cap-Lasioglossum_malachurum,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.966666667,30,specialist
Freiburg,1,1,1,T2,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_malachurum,Lasioglossum_malachurum,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Cre_cap,Lasioglossum_malachurum,Cre_cap-Lasioglossum_malachurum,1,EX1,morning,0.279317178,220,220,220,0.004545455,27.83333333,36.5,25.37931034,33.59626437,0.966666667,30,specialist
Freiburg,1,1,1,T2,yes,Sen_jac,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,10:02:00,2018-07-01 10:02,Sen_jac,Sphaerophoria_scripta,Sen_jac-Sphaerophoria_scripta,1,EX1,morning,0.279317178,NA,NA,NA,NA,27.83333333,36.5,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,C1,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,10:19:00,2018-07-01 10:19,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.297048291,101,101,101,0.00990099,28,37.16666667,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,C1,no,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,10:19:00,2018-07-01 10:19,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,1,EX1,morning,0.297048291,30,101,101,0.033333333,28,37.16666667,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,C1,no,Tri_pra,Hymenoptera,Apidae,Bombus,Bombus_humilis,Bombus_humilis,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Tri_pra,Bombus_humilis,Tri_pra-Bombus_humilis,1,EX1,morning,0.297048291,27,101,101,0.037037037,28,37.16666667,25.37931034,33.59626437,0,2,non-visitor
Freiburg,1,1,1,C1,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.297048291,101,101,101,0.00990099,28,37.16666667,25.37931034,33.59626437,0.75,12,generalist
Freiburg,1,1,1,C1,no,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.297048291,101,101,101,0.00990099,28,37.16666667,25.37931034,33.59626437,1,6,specialist
Freiburg,1,1,1,C1,no,Gal_mol,Hymenoptera,Crabonidae,Lindenius,Lindenius_albilabris,Lindenius_albilabris,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Gal_mol,Lindenius_albilabris,Gal_mol-Lindenius_albilabris,1,EX1,morning,0.297048291,NA,NA,NA,NA,28,37.16666667,25.37931034,33.59626437,0,3,non-visitor
Freiburg,1,1,1,C1,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.297048291,101,101,101,0.00990099,28,37.16666667,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,C1,no,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-01,10:19:00,2018-07-01 10:19,Cre_cap,NA,NA,1,EX1,morning,0.297048291,101,101,101,0.00990099,28,37.16666667,25.37931034,33.59626437,NA,NA,NA
Freiburg,1,1,1,T1,yes,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_dorsata,Andrena_dorsata,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Andrena_dorsata,Cre_cap-Andrena_dorsata,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,1,2,specialist
Freiburg,1,1,1,T1,yes,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_dorsata,Andrena_dorsata,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Andrena_dorsata,Cre_cap-Andrena_dorsata,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,1,2,specialist
Freiburg,1,1,1,T1,yes,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_flavipes,Andrena_flavipes,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Andrena_flavipes,Cre_cap-Andrena_flavipes,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,1,2,specialist
Freiburg,1,1,1,T1,yes,Tri_rep,Hymenoptera,Apidae,Andrena,Andrena_wilkella,Andrena_wilkella,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Tri_rep,Andrena_wilkella,Tri_rep-Andrena_wilkella,1,EX1,morning,0.311650384,31,199,184,0.032258065,28.5,37.66666667,25.37931034,33.59626437,NA,NA,NA
Freiburg,1,1,1,T1,yes,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-01,10:33:00,2018-07-01 10:33,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,2,EX1,morning,0.311650384,32,199,184,0.0625,28.5,37.66666667,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,T1,yes,Tri_pra,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,10:33:00,2018-07-01 10:33,Tri_pra,Apis_mellifera,Tri_pra-Apis_mellifera,1,EX1,morning,0.311650384,19,199,184,0.052631579,28.5,37.66666667,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,T1,yes,Tri_rep,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,10:33:00,2018-07-01 10:33,Tri_rep,Apis_mellifera,Tri_rep-Apis_mellifera,1,EX1,morning,0.311650384,31,199,184,0.032258065,28.5,37.66666667,25.37931034,33.59626437,0.524216524,351,generalist
Freiburg,1,1,1,T1,yes,Leo_aut,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Leo_aut,Bombus_lapidarius,Leo_aut-Bombus_lapidarius,1,EX1,morning,0.311650384,15,199,184,0.066666667,28.5,37.66666667,25.37931034,33.59626437,0.75,12,generalist
Freiburg,1,1,1,T1,yes,Tri_pra,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-07-01,10:33:00,2018-07-01 10:33,Tri_pra,Bombus_pascuorum,Tri_pra-Bombus_pascuorum,1,EX1,morning,0.311650384,19,199,184,0.052631579,28.5,37.66666667,25.37931034,33.59626437,0.066666667,15,non-visitor
Freiburg,1,1,1,T1,yes,Tri_pra,Hymenoptera,Apidae,Bombus,NA,Bombus_sylvarum,ID-in-field,1,no,NA,2018-07-01,10:33:00,2018-07-01 10:33,Tri_pra,Bombus_sylvarum,Tri_pra-Bombus_sylvarum,1,EX1,morning,0.311650384,19,199,184,0.052631579,28.5,37.66666667,25.37931034,33.59626437,0,23,non-visitor
Freiburg,1,1,1,T1,yes,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,0.479166667,48,generalist
Freiburg,1,1,1,T1,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_calceatum,Lasioglossum_calceatum,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Lasioglossum_calceatum,Cre_cap-Lasioglossum_calceatum,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,0.636363636,11,generalist
Freiburg,1,1,1,T1,yes,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,T1,yes,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,0.578947368,76,generalist
Freiburg,1,1,1,T1,yes,Cre_cap,Diptera,Conopidae,Thecophora,Thecophora_atra,Thecophora_atra,caught,1,yes,NA,2018-07-01,10:33:00,2018-07-01 10:33,Cre_cap,Thecophora_atra,Cre_cap-Thecophora_atra,1,EX1,morning,0.311650384,184,199,184,0.005434783,28.5,37.66666667,25.37931034,33.59626437,0.5,2,generalist
Freiburg,1,1,2,T5,yes,Thy_vul,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,11:05:00,2018-07-01 11:05,Thy_vul,Apis_mellifera,Thy_vul-Apis_mellifera,1,EX1,morning,0.345026597,105,39,39,0.00952381,29.5,38.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,T5,yes,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.345026597,39,39,39,0.025641026,29.5,38.5,31.25723684,40.55,0.75,12,generalist
Freiburg,1,1,2,T5,yes,Tri_rep,Hymenoptera,Apidae,Bombus,Bombus_pratorum,Bombus_pratorum,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Tri_rep,Bombus_pratorum,Tri_rep-Bombus_pratorum,1,EX1,morning,0.345026597,NA,NA,NA,NA,29.5,38.5,31.25723684,40.55,0,3,non-visitor
Freiburg,1,1,2,T5,yes,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.345026597,39,39,39,0.025641026,29.5,38.5,31.25723684,40.55,1,6,specialist
Freiburg,1,1,2,T5,yes,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.345026597,39,39,39,0.025641026,29.5,38.5,31.25723684,40.55,1,6,specialist
Freiburg,1,1,2,T5,yes,Tri_rep,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_lativentre,Lasioglossum_lativentre,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Tri_rep,Lasioglossum_lativentre,Tri_rep-Lasioglossum_lativentre,1,EX1,morning,0.345026597,NA,NA,NA,NA,29.5,38.5,31.25723684,40.55,0,1,non-visitor
Freiburg,1,1,2,T5,yes,Pim_sax,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Pim_sax,Sphaerophoria_scripta,Pim_sax-Sphaerophoria_scripta,1,EX1,morning,0.345026597,1200,39,39,0.000833333,29.5,38.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,T5,yes,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.345026597,39,39,39,0.025641026,29.5,38.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,T5,yes,Thy_vul,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:05:00,2018-07-01 11:05,Thy_vul,Sphaerophoria_scripta,Thy_vul-Sphaerophoria_scripta,1,EX1,morning,0.345026597,105,39,39,0.00952381,29.5,38.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,C5,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,11:23:00,2018-07-01 11:23,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.363800716,28,28,28,0.035714286,30.66666667,39.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,C5,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_interrupta,Sphaerophoria_interrupta,caught,1,yes,NA,2018-07-01,11:23:00,2018-07-01 11:23,Cre_cap,Sphaerophoria_interrupta,Cre_cap-Sphaerophoria_interrupta,1,EX1,morning,0.363800716,28,28,28,0.035714286,30.66666667,39.5,31.25723684,40.55,1,1,specialist
Freiburg,1,1,2,C5,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:23:00,2018-07-01 11:23,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.363800716,28,28,28,0.035714286,30.66666667,39.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,C5,no,Gal_mol,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_taeniata,Sphaerophoria_taeniata,caught,1,yes,NA,2018-07-01,11:23:00,2018-07-01 11:23,Gal_mol,Sphaerophoria_taeniata,Gal_mol-Sphaerophoria_taeniata,1,EX1,morning,0.363800716,NA,NA,NA,NA,30.66666667,39.5,31.25723684,40.55,0.8,5,generalist
Freiburg,1,1,2,C5,no,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-01,11:23:00,2018-07-01 11:23,Cre_cap,NA,NA,1,EX1,morning,0.363800716,28,28,28,0.035714286,30.66666667,39.5,31.25723684,40.55,NA,NA,NA
Freiburg,1,1,2,T4,yes,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_flavipes,Andrena_flavipes,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,Andrena_flavipes,Cre_cap-Andrena_flavipes,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,1,2,specialist
Freiburg,1,1,2,T4,yes,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,T4,yes,Thy_vul,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-01,11:34:00,2018-07-01 11:34,Thy_vul,Apis_mellifera,Thy_vul-Apis_mellifera,2,EX1,morning,0.375273789,534,81,81,0.003745318,30.66666667,39.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,T4,yes,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,0.479166667,48,generalist
Freiburg,1,1,2,T4,yes,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_pauxillum,Lasioglossum_pauxillum,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,Lasioglossum_pauxillum,Cre_cap-Lasioglossum_pauxillum,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,0.625,32,generalist
Freiburg,1,1,2,T4,yes,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,NA,NA,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,NA,NA,NA
Freiburg,1,1,2,T4,yes,Thy_vul,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Thy_vul,Sphaerophoria_scripta,Thy_vul-Sphaerophoria_scripta,1,EX1,morning,0.375273789,534,81,81,0.001872659,30.66666667,39.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,T4,yes,Thy_vul,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Thy_vul,Sphaerophoria_scripta,Thy_vul-Sphaerophoria_scripta,1,EX1,morning,0.375273789,534,81,81,0.001872659,30.66666667,39.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,T4,yes,Thy_vul,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Thy_vul,Sphaerophoria_scripta,Thy_vul-Sphaerophoria_scripta,1,EX1,morning,0.375273789,534,81,81,0.001872659,30.66666667,39.5,31.25723684,40.55,0.578947368,76,generalist
Freiburg,1,1,2,T4,yes,Cre_cap,Diptera,Conopidae,Thecophora,Thecophora_atra,Thecophora_atra,caught,1,yes,NA,2018-07-01,11:34:00,2018-07-01 11:34,Cre_cap,Thecophora_atra,Cre_cap-Thecophora_atra,1,EX1,morning,0.375273789,81,81,81,0.012345679,30.66666667,39.5,31.25723684,40.55,0.5,2,generalist
Freiburg,1,1,2,C4,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,11:54:00,2018-07-01 11:54,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.396133922,66,66,66,0.015151515,31.33333333,40.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,C4,no,Thy_vul,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,6,no,NA,2018-07-01,11:54:00,2018-07-01 11:54,Thy_vul,Apis_mellifera,Thy_vul-Apis_mellifera,6,EX1,morning,0.396133922,1440,66,66,0.004166667,31.33333333,40.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,C4,no,Tri_rep,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-01,11:54:00,2018-07-01 11:54,Tri_rep,Apis_mellifera,Tri_rep-Apis_mellifera,1,EX1,morning,0.396133922,24,66,66,0.041666667,31.33333333,40.5,31.25723684,40.55,0.524216524,351,generalist
Freiburg,1,1,2,C3,no,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,caught,1,yes,NA,2018-07-01,12:00:00,2018-07-01 12:00,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,1,EX1,morning,0.402391962,40,40,40,0.025,31.75,40.83333333,31.25723684,40.55,0.479166667,48,generalist
